City,State short,State full,County,City alias
Folly Beach,SC,South Carolina,Charleston,Folly Beach
Georgetown,SC,South Carolina,Georgetown,Georgetown
Georgetown,SC,South Carolina,Georgetown,Maryville
Goose Creek,SC,South Carolina,Berkeley,Goose Creek
Green Pond,SC,South Carolina,Colleton,Greenpond
Green Pond,SC,South Carolina,Colleton,Green Pond
Grover,SC,South Carolina,Dorchester,Grover
Harleyville,SC,South Carolina,Dorchester,Harleyville
Hollywood,SC,South Carolina,Charleston,Rantowels
Hollywood,SC,South Carolina,Charleston,Yonges Island
Hollywood,SC,South Carolina,Charleston,Meggett
Hollywood,SC,South Carolina,Charleston,Hollywood
Huger,SC,South Carolina,Berkeley,Huger
Isle Of Palms,SC,South Carolina,Charleston,Dewees Island
Isle Of Palms,SC,South Carolina,Charleston,Isle Of Palms
Jacksonboro,SC,South Carolina,Colleton,Jacksonboro
Jamestown,SC,South Carolina,Berkeley,Shulerville
Jamestown,SC,South Carolina,Berkeley,Jamestown
Johns Island,SC,South Carolina,Charleston,Kiawah Island
Johns Island,SC,South Carolina,Charleston,Seabrook Isl
Johns Island,SC,South Carolina,Charleston,Johns Island
Johns Island,SC,South Carolina,Charleston,Seabrook Island
Ladson,SC,South Carolina,Berkeley,College Park
Ladson,SC,South Carolina,Berkeley,Ladson
Mc Clellanville,SC,South Carolina,Charleston,Mcclellanvle
Mc Clellanville,SC,South Carolina,Charleston,Mcclellanville
Mc Clellanville,SC,South Carolina,Charleston,Mc Clellanville
Moncks Corner,SC,South Carolina,Berkeley,Moncks Corner
Mount Pleasant,SC,South Carolina,Charleston,Mount Pleasant
Mount Pleasant,SC,South Carolina,Charleston,Mt Pleasant
Pineville,SC,South Carolina,Berkeley,Pineville
Pinopolis,SC,South Carolina,Berkeley,Pinopolis
Ravenel,SC,South Carolina,Charleston,Ravenel
Reevesville,SC,South Carolina,Dorchester,Reevesville
Ridgeville,SC,South Carolina,Dorchester,Ridgeville
Round O,SC,South Carolina,Colleton,Round O
Ruffin,SC,South Carolina,Colleton,Ruffin
Russellville,SC,South Carolina,Berkeley,Russellville
Saint George,SC,South Carolina,Dorchester,Saint George
Saint George,SC,South Carolina,Dorchester,St George
Saint Stephen,SC,South Carolina,Berkeley,Saint Stephen
Saint Stephen,SC,South Carolina,Berkeley,Alvin
Smoaks,SC,South Carolina,Colleton,Smoaks
Sullivans Island,SC,South Carolina,Charleston,Sullivans Is
Sullivans Island,SC,South Carolina,Charleston,Sullivans Island
Summerville,SC,South Carolina,Dorchester,Knightsville
Summerville,SC,South Carolina,Dorchester,Summerville
Summerville,SC,South Carolina,Dorchester,Summ
Summerville,SC,South Carolina,Dorchester,Ladson
Summerville,SC,South Carolina,Dorchester,Lincolnville
Wadmalaw Island,SC,South Carolina,Charleston,Wadmalaw Island
Wadmalaw Island,SC,South Carolina,Charleston,Wadmalaw Is
Walterboro,SC,South Carolina,Colleton,Ritter
Walterboro,SC,South Carolina,Colleton,Walterboro
Charleston,SC,South Carolina,Berkeley,Daniel Island
Charleston,SC,South Carolina,Berkeley,Charleston
Charleston,SC,South Carolina,Berkeley,Cainhoy
Charleston,SC,South Carolina,Berkeley,Wando
Williams,SC,South Carolina,Colleton,Williams
Florence,SC,South Carolina,Florence,Florence
Florence,SC,South Carolina,Florence,Quinby
Andrews,SC,South Carolina,Georgetown,Andrews
Aynor,SC,South Carolina,Horry,Aynor
Bennettsville,SC,South Carolina,Marlboro,Bennettsville
Blenheim,SC,South Carolina,Marlboro,Blenheim
Cades,SC,South Carolina,Williamsburg,Cades
Cades,SC,South Carolina,Williamsburg,Hebron
Centenary,SC,South Carolina,Marion,Centenary
Cheraw,SC,South Carolina,Chesterfield,Cheraw
Clio,SC,South Carolina,Marlboro,Clio
Conway,SC,South Carolina,Horry,Conway
Conway,SC,South Carolina,Horry,Bucksport
Coward,SC,South Carolina,Florence,Coward
Darlington,SC,South Carolina,Darlington,Darlington
Dillon,SC,South Carolina,Dillon,Dillon
Dillon,SC,South Carolina,Dillon,Floyd Dl
Dillon,SC,South Carolina,Dillon,Floyd Dale
Effingham,SC,South Carolina,Florence,Effingham
Fork,SC,South Carolina,Dillon,Fork
Galivants Ferry,SC,South Carolina,Horry,Galivants Ferry
Galivants Ferry,SC,South Carolina,Horry,Galivants Fry
Galivants Ferry,SC,South Carolina,Horry,Aynor
Green Sea,SC,South Carolina,Horry,Green Sea
Gresham,SC,South Carolina,Marion,Gresham
Gresham,SC,South Carolina,Marion,Brittons Neck
Hamer,SC,South Carolina,Dillon,Hamer
Hamer,SC,South Carolina,Dillon,South Of The Border
Hamer,SC,South Carolina,Dillon,S Of Border
Hartsville,SC,South Carolina,Darlington,Hartsville
Hemingway,SC,South Carolina,Williamsburg,Stuckey
Hemingway,SC,South Carolina,Williamsburg,Hemingway
Johnsonville,SC,South Carolina,Florence,Johnsonville
Johnsonville,SC,South Carolina,Florence,Poston
Kingstree,SC,South Carolina,Williamsburg,Kingstree
Lake City,SC,South Carolina,Florence,Lake City
Lake View,SC,South Carolina,Dillon,Lake View
Lane,SC,South Carolina,Williamsburg,Lane
Latta,SC,South Carolina,Dillon,Latta
Little River,SC,South Carolina,Horry,Little River
Little Rock,SC,South Carolina,Dillon,Little Rock
Longs,SC,South Carolina,Horry,Longs
Loris,SC,South Carolina,Horry,Loris
Mc Coll,SC,South Carolina,Marlboro,Mc Coll
Mc Coll,SC,South Carolina,Marlboro,Mccoll
Marion,SC,South Carolina,Marion,Marion
Myrtle Beach,SC,South Carolina,Horry,Myrtle Beach
Mullins,SC,South Carolina,Marion,Mullins
Myrtle Beach,SC,South Carolina,Horry,Surfside
Myrtle Beach,SC,South Carolina,Horry,Surfside Bch
Myrtle Beach,SC,South Carolina,Horry,Surfside Beach
Murrells Inlet,SC,South Carolina,Horry,Garden City
Murrells Inlet,SC,South Carolina,Horry,Murrells Inlt
Murrells Inlet,SC,South Carolina,Horry,Garden City Beach
Murrells Inlet,SC,South Carolina,Horry,Murrells Inlet
Myrtle Beach,SC,South Carolina,Horry,Carolina Forest
Nesmith,SC,South Carolina,Williamsburg,Nesmith
Nichols,SC,South Carolina,Horry,Nichols
North Myrtle Beach,SC,South Carolina,Horry,N Myrtle Bch
North Myrtle Beach,SC,South Carolina,Horry,Cherry Grove
North Myrtle Beach,SC,South Carolina,Horry,Atlantic Bch
North Myrtle Beach,SC,South Carolina,Horry,Ocean Dr Beach
North Myrtle Beach,SC,South Carolina,Horry,Atlantic Beach
North Myrtle Beach,SC,South Carolina,Horry,North Myrtle Beach
North Myrtle Beach,SC,South Carolina,Horry,Ocean Drive Beach
North Myrtle Beach,SC,South Carolina,Horry,Cherry Grove Beach
North Myrtle Beach,SC,South Carolina,Horry,Ocean Drive
North Myrtle Beach,SC,South Carolina,Horry,Crescent Beach
North Myrtle Beach,SC,South Carolina,Horry,N Myrtle Beach
Pamplico,SC,South Carolina,Florence,Pamplico
Patrick,SC,South Carolina,Chesterfield,Patrick
Pawleys Island,SC,South Carolina,Georgetown,Pawleys Isl
Pawleys Island,SC,South Carolina,Georgetown,Litchfield
Pawleys Island,SC,South Carolina,Georgetown,Pawleys Is
Pawleys Island,SC,South Carolina,Georgetown,N Litchfield
Pawleys Island,SC,South Carolina,Georgetown,Pawleys Island
Rains,SC,South Carolina,Marion,Rains
Salters,SC,South Carolina,Williamsburg,Trio
Salters,SC,South Carolina,Williamsburg,Salters
Scranton,SC,South Carolina,Florence,Scranton
Sellers,SC,South Carolina,Marion,Sellers
Society Hill,SC,South Carolina,Darlington,Society Hill
Tatum,SC,South Carolina,Marlboro,Tatum
Wallace,SC,South Carolina,Marlboro,Wallace
Greenville,SC,South Carolina,Greenville,Greenville
Greenville,SC,South Carolina,Greenville,Gville
Greenville,SC,South Carolina,Greenville,Batesville
Greenville,SC,South Carolina,Greenville,Park Place
Greenville,SC,South Carolina,Greenville,Powdersville
Greenville,SC,South Carolina,Greenville,Furman University
Greenville,SC,South Carolina,Greenville,Bob Jones University
Abbeville,SC,South Carolina,Abbeville,Abbeville
Anderson,SC,South Carolina,Anderson,And
Anderson,SC,South Carolina,Anderson,Anderson
Belton,SC,South Carolina,Anderson,Belton
Calhoun Falls,SC,South Carolina,Abbeville,Calhoun Falls
Central,SC,South Carolina,Pickens,Central
Clemson,SC,South Carolina,Pickens,Clemson
Clemson,SC,South Carolina,Pickens,Clemson University
Cleveland,SC,South Carolina,Greenville,Cleveland
Conestee,SC,South Carolina,Greenville,Conestee
Donalds,SC,South Carolina,Abbeville,Shoals Jct
Donalds,SC,South Carolina,Abbeville,Shoals Junction
Donalds,SC,South Carolina,Abbeville,Donalds
Due West,SC,South Carolina,Abbeville,Due West
Easley,SC,South Carolina,Pickens,Easley
Easley,SC,South Carolina,Pickens,Powdersville
Fair Play,SC,South Carolina,Oconee,Fair Play
Fountain Inn,SC,South Carolina,Greenville,Fountain Inn
Gray Court,SC,South Carolina,Laurens,Ora
Gray Court,SC,South Carolina,Laurens,Gray Court
Greenwood,SC,South Carolina,Greenwood,Gwd
Greenwood,SC,South Carolina,Greenwood,Greenwood
Greenwood,SC,South Carolina,Greenwood,Park Seed Co
Greer,SC,South Carolina,Greenville,Greer
Hodges,SC,South Carolina,Greenwood,Hodges
Honea Path,SC,South Carolina,Anderson,Honea Path
Iva,SC,South Carolina,Anderson,Iva
La France,SC,South Carolina,Anderson,La France
Liberty,SC,South Carolina,Pickens,Liberty
Long Creek,SC,South Carolina,Oconee,Long Creek
Lowndesville,SC,South Carolina,Abbeville,Lowndesville
Marietta,SC,South Carolina,Greenville,Marietta
Mauldin,SC,South Carolina,Greenville,Mauldin
Mountain Rest,SC,South Carolina,Oconee,Mountain Rest
Newry,SC,South Carolina,Oconee,Newry
Ninety Six,SC,South Carolina,Greenwood,Ninety Six
Norris,SC,South Carolina,Pickens,Cateechee
Norris,SC,South Carolina,Pickens,Norris
Pelzer,SC,South Carolina,Anderson,Pelzer
Pendleton,SC,South Carolina,Anderson,Pendleton
Pickens,SC,South Carolina,Pickens,Pickens
Seneca,SC,South Carolina,Oconee,Seneca
Piedmont,SC,South Carolina,Greenville,Piedmont
Piedmont,SC,South Carolina,Greenville,Powdersville
Richland,SC,South Carolina,Oconee,Richland
Salem,SC,South Carolina,Oconee,Salem
Sandy Springs,SC,South Carolina,Anderson,Sandy Springs
Simpsonville,SC,South Carolina,Greenville,Simpsonville
Six Mile,SC,South Carolina,Pickens,Six Mile
Slater,SC,South Carolina,Greenville,Slater
Starr,SC,South Carolina,Anderson,Starr
Sunset,SC,South Carolina,Pickens,Sunset
Tamassee,SC,South Carolina,Oconee,Tamassee
Taylors,SC,South Carolina,Greenville,Taylors
Tigerville,SC,South Carolina,Greenville,Tigerville
Townville,SC,South Carolina,Anderson,Townville
Travelers Rest,SC,South Carolina,Greenville,Travelers Rst
Travelers Rest,SC,South Carolina,Greenville,Travelers Rest
Walhalla,SC,South Carolina,Oconee,Walhalla
Ware Shoals,SC,South Carolina,Greenwood,Ware Shoals
Westminster,SC,South Carolina,Oconee,Madison
Westminster,SC,South Carolina,Oconee,Westminster
Hodges,SC,South Carolina,Greenwood,Wayside Nurseries
West Union,SC,South Carolina,Oconee,West Union
Williamston,SC,South Carolina,Anderson,Williamston
Blacksburg,SC,South Carolina,Cherokee,Cherokee Fls
Blacksburg,SC,South Carolina,Cherokee,Blacksburg
Blacksburg,SC,South Carolina,Cherokee,Kings Creek
Blacksburg,SC,South Carolina,Cherokee,Cherokee Falls
Bowling Green,SC,South Carolina,York,Bowling Green
Catawba,SC,South Carolina,York,Catawba
Chester,SC,South Carolina,Chester,Chester
Fort Mill,SC,South Carolina,Lancaster,Ft Mill
Fort Mill,SC,South Carolina,Lancaster,Indian Land
Fort Mill,SC,South Carolina,Lancaster,Fort Mill
Fort Mill,SC,South Carolina,York,Ft Mill
Fort Mill,SC,South Carolina,York,Fort Mill
Fort Mill,SC,South Carolina,York,Tega Cay
Chesterfield,SC,South Carolina,Chesterfield,Chesterfield
Clover,SC,South Carolina,York,River Hills
Clover,SC,South Carolina,York,Clover
Clover,SC,South Carolina,York,Lake Wylie
Clover,SC,South Carolina,York,Lk Wylie
Edgemoor,SC,South Carolina,Chester,Edgemoor
Fort Lawn,SC,South Carolina,Chester,Fort Lawn
Fort Lawn,SC,South Carolina,Chester,Ft Lawn
Hickory Grove,SC,South Carolina,York,Hickory Grove
Jefferson,SC,South Carolina,Chesterfield,Jefferson
Lancaster,SC,South Carolina,Lancaster,Lancaster
Lancaster,SC,South Carolina,Lancaster,Hosiery Corp Of America
Lando,SC,South Carolina,Chester,Lando
Mc Connells,SC,South Carolina,York,Mcconnells
Mc Connells,SC,South Carolina,York,Mc Connells
Mount Croghan,SC,South Carolina,Chesterfield,Mount Croghan
Pageland,SC,South Carolina,Chesterfield,Pageland
Richburg,SC,South Carolina,Chester,Richburg
Richburg,SC,South Carolina,Chester,Lando
Rock Hill,SC,South Carolina,York,Rock Hill
Rock Hill,SC,South Carolina,York,Withrop College
Rock Hill,SC,South Carolina,York,Winthrop University
Ruby,SC,South Carolina,Chesterfield,Ruby
Sharon,SC,South Carolina,York,Sharon
Smyrna,SC,South Carolina,York,Smyrna
Van Wyck,SC,South Carolina,Lancaster,Van Wyck
York,SC,South Carolina,York,York
Aiken,SC,South Carolina,Aiken,Vaucluse
Aiken,SC,South Carolina,Aiken,Aiken
Aiken,SC,South Carolina,Aiken,Ei Dupont Corp
New Ellenton,SC,South Carolina,Aiken,New Ellenton
Allendale,SC,South Carolina,Allendale,Seigling
Allendale,SC,South Carolina,Allendale,Allendale
Barnwell,SC,South Carolina,Barnwell,Barnwell
Barnwell,SC,South Carolina,Barnwell,Kline
Barnwell,SC,South Carolina,Barnwell,Snelling
Hilda,SC,South Carolina,Barnwell,Hilda
Bath,SC,South Carolina,Aiken,Bath
Blackville,SC,South Carolina,Barnwell,Blackville
Bradley,SC,South Carolina,Greenwood,Callison
Bradley,SC,South Carolina,Greenwood,Promised Land
Bradley,SC,South Carolina,Greenwood,Bradley
Clarks Hill,SC,South Carolina,Mccormick,Clarks Hill
Clearwater,SC,South Carolina,Aiken,Clearwater
Edgefield,SC,South Carolina,Edgefield,Meeting Street
Edgefield,SC,South Carolina,Edgefield,Cleora
Edgefield,SC,South Carolina,Edgefield,Edgefield
Edgefield,SC,South Carolina,Edgefield,Pleasant Lane
Elko,SC,South Carolina,Barnwell,Elko
Fairfax,SC,South Carolina,Allendale,Barton
Fairfax,SC,South Carolina,Allendale,Fairfax
Gloverville,SC,South Carolina,Aiken,Gloverville
Graniteville,SC,South Carolina,Aiken,Graniteville
Jackson,SC,South Carolina,Aiken,Dunbarton
Jackson,SC,South Carolina,Aiken,Savannah River Plant
Jackson,SC,South Carolina,Aiken,Jackson
Johnston,SC,South Carolina,Edgefield,Johnston
Langley,SC,South Carolina,Aiken,Breeze Hill
Langley,SC,South Carolina,Aiken,Langley
Mc Cormick,SC,South Carolina,Mccormick,Bordeaux
Mc Cormick,SC,South Carolina,Mccormick,Britts
Mc Cormick,SC,South Carolina,Mccormick,Willington
Mc Cormick,SC,South Carolina,Mccormick,Mc Cormick
Martin,SC,South Carolina,Allendale,Martin
Modoc,SC,South Carolina,Mccormick,Modoc
Modoc,SC,South Carolina,Mccormick,Colliers
Montmorenci,SC,South Carolina,Aiken,Montmorenci
Mount Carmel,SC,South Carolina,Mccormick,Mount Carmel
North Augusta,SC,South Carolina,Aiken,North Augusta
North Augusta,SC,South Carolina,Aiken,Beech Island
North Augusta,SC,South Carolina,Aiken,Belvedere
North Augusta,SC,South Carolina,Aiken,Clearwater
Beech Island,SC,South Carolina,Aiken,Clearwater
Beech Island,SC,South Carolina,Aiken,Beech Island
Olar,SC,South Carolina,Bamberg,Olar
Parksville,SC,South Carolina,Mccormick,Parksville
Plum Branch,SC,South Carolina,Mccormick,Parksville
Plum Branch,SC,South Carolina,Mccormick,Plum Branch
Sycamore,SC,South Carolina,Allendale,Sycamore
Trenton,SC,South Carolina,Edgefield,Eureka
Trenton,SC,South Carolina,Edgefield,Trenton
Troy,SC,South Carolina,Greenwood,Troy
Ulmer,SC,South Carolina,Allendale,Ulmer
Vaucluse,SC,South Carolina,Aiken,Vaucluse
Warrenville,SC,South Carolina,Aiken,Mixville
Warrenville,SC,South Carolina,Aiken,Stiefeltown
Warrenville,SC,South Carolina,Aiken,Warrenville
Warrenville,SC,South Carolina,Aiken,Burnettown
Williston,SC,South Carolina,Barnwell,Williston
Williston,SC,South Carolina,Barnwell,White Pond
Windsor,SC,South Carolina,Aiken,Windsor
Mc Cormick,SC,South Carolina,Mccormick,Mccormick Correctional Inst
Beaufort,SC,South Carolina,Beaufort,Beaufort
Beaufort,SC,South Carolina,Beaufort,Laurel Bay
Beaufort,SC,South Carolina,Beaufort,Naval Hospital
Parris Island,SC,South Carolina,Beaufort,Parris Island
Parris Island,SC,South Carolina,Beaufort,Beaufort
Beaufort,SC,South Carolina,Beaufort,Ladies Island
Beaufort,SC,South Carolina,Beaufort,Ladys Island
Okatie,SC,South Carolina,Beaufort,Callawassie Island
Okatie,SC,South Carolina,Beaufort,Sun City
Okatie,SC,South Carolina,Beaufort,Spring Island
Okatie,SC,South Carolina,Beaufort,Bluffton
Okatie,SC,South Carolina,Beaufort,Okatie
Bluffton,SC,South Carolina,Beaufort,Brighton Beach
Bluffton,SC,South Carolina,Beaufort,Pritchardville
Bluffton,SC,South Carolina,Beaufort,Bluffton
Brunson,SC,South Carolina,Hampton,Brunson
Coosawhatchie,SC,South Carolina,Jasper,Coosawhatchie
Crocketville,SC,South Carolina,Hampton,Crocketville
Dale,SC,South Carolina,Beaufort,Dale
Daufuskie Island,SC,South Carolina,Beaufort,Daufuskie Island
Daufuskie Island,SC,South Carolina,Beaufort,Daufuskie Is
Early Branch,SC,South Carolina,Hampton,Fechtig
Early Branch,SC,South Carolina,Hampton,Early Branch
Early Branch,SC,South Carolina,Hampton,Barkersville
Early Branch,SC,South Carolina,Hampton,Grays
Estill,SC,South Carolina,Hampton,Nixville
Estill,SC,South Carolina,Hampton,Estill
Saint Helena Island,SC,South Carolina,Beaufort,Dataw Island
Saint Helena Island,SC,South Carolina,Beaufort,Fripp Island
Saint Helena Island,SC,South Carolina,Beaufort,St Helena Is
Saint Helena Island,SC,South Carolina,Beaufort,Harbor Isl
Saint Helena Island,SC,South Carolina,Beaufort,Saint Helena Island
Saint Helena Island,SC,South Carolina,Beaufort,Frogmore
Furman,SC,South Carolina,Hampton,Furman
Garnett,SC,South Carolina,Hampton,Brighton
Garnett,SC,South Carolina,Hampton,Robertville
Garnett,SC,South Carolina,Hampton,Shirley
Garnett,SC,South Carolina,Hampton,Garnett
Gifford,SC,South Carolina,Hampton,Gifford
Hampton,SC,South Carolina,Hampton,Hampton
Hilton Head Island,SC,South Carolina,Beaufort,Hilton Head
Hilton Head Island,SC,South Carolina,Beaufort,Hilton Head Island
Hardeeville,SC,South Carolina,Jasper,Purysburgh
Hardeeville,SC,South Carolina,Jasper,Hardeeville
Hardeeville,SC,South Carolina,Jasper,Bellinger
Hardeeville,SC,South Carolina,Jasper,Limehouse
Hardeeville,SC,South Carolina,Jasper,Harbville
Hilton Head Island,SC,South Carolina,Beaufort,Fairfield
Islandton,SC,South Carolina,Colleton,Ashton
Islandton,SC,South Carolina,Colleton,Moselle
Islandton,SC,South Carolina,Colleton,Islandton
Lobeco,SC,South Carolina,Beaufort,Lobeco
Luray,SC,South Carolina,Hampton,Luray
Miley,SC,South Carolina,Hampton,Miley
Pineland,SC,South Carolina,Jasper,Pineland
Port Royal,SC,South Carolina,Beaufort,Port Royal
Ridgeland,SC,South Carolina,Jasper,Switzerland
Ridgeland,SC,South Carolina,Jasper,Mitchellville
Ridgeland,SC,South Carolina,Jasper,Gillisonville
Ridgeland,SC,South Carolina,Jasper,Coosawhatchie
Ridgeland,SC,South Carolina,Jasper,Ridgeland
Scotia,SC,South Carolina,Hampton,Estill
Scotia,SC,South Carolina,Hampton,Scotia
Seabrook,SC,South Carolina,Beaufort,Coosaw
Seabrook,SC,South Carolina,Beaufort,Seabrook
Sheldon,SC,South Carolina,Beaufort,Sheldon
Tillman,SC,South Carolina,Jasper,Tillman
Tillman,SC,South Carolina,Jasper,Tarboro
Varnville,SC,South Carolina,Hampton,Varnville
Yemassee,SC,South Carolina,Hampton,Blake
Yemassee,SC,South Carolina,Hampton,Gardens Corner
Yemassee,SC,South Carolina,Hampton,Pocataligo
Yemassee,SC,South Carolina,Hampton,Salkehatchie
Yemassee,SC,South Carolina,Hampton,White Hall
Yemassee,SC,South Carolina,Hampton,Whitehall
